,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR
139,139,ACSA,26.6975,2.2813,34.6602,3.7086414,139,BEAL,27.3754,1.18697,37.9399,4.1354491,139,ACRU,18.7075,2.06152,14.778,1.596024,139,BELE,16.904,1.31955,12.4261,1.3544449,139,BEPA,14.3098,0.883192,9.55743,1.04175987,139,FAGR,16.7462,2.17563,21.817,3.316184,139,FRAM,21.129,2.50491,20.9351,1.9888345,139,PIAB,16.4705,1.9016,30.8335,3.08335,139,PIRE,15.2505,4.39443,19.9183,1.7328921,139,PIST,10.8645,4.43093,12.1083,1.0534221,139,PRSE,23.264,2.56379,32.1707,3.7318012,139,QURU,11.0949,0.800882,9.89813,1.17787747,139,TSCA,16.2751,2.12276,30.2442,3.02442
140,140,ACSA,26.79,2.27837,35.1159,3.7574013,140,BEAL,27.4142,1.18313,38.1765,4.1612385,140,ACRU,18.9971,2.06153,15.1903,1.6405524,140,BELE,17.12,1.31989,12.6901,1.3832209,140,BEPA,14.3718,0.418876,9.62026,1.04860834,140,FAGR,16.9487,2.17927,22.2529,3.3824408,140,FRAM,21.3744,2.5049,21.436,2.03642,140,PIAB,16.5952,1.90335,31.2141,3.12141,140,PIRE,15.6755,4.38548,20.7954,1.8091998,140,PIST,11.4218,4.43351,12.995,1.130565,140,PRSE,23.4168,2.55063,32.6809,3.7909844,140,QURU,11.4443,2.96126,10.3423,1.2307337,140,TSCA,16.4162,2.12279,30.6688,3.06688
141,141,ACSA,26.8798,2.27524,35.5709,3.8060863,141,BEAL,27.4523,1.17932,38.4124,4.1869516,141,ACRU,19.2792,2.06154,15.6026,1.6850808,141,BELE,17.3324,1.32,12.9541,1.4119969,141,BEPA,14.4687,0.658132,9.71898,1.05936882,141,FAGR,17.1484,2.18122,22.6891,3.4487432,141,FRAM,21.613,2.50489,21.937,2.084015,141,PIAB,16.7189,1.9049,31.5951,3.15951,141,PIRE,16.0873,4.3761,21.6706,1.8853422,141,PIST,11.9629,4.43354,13.8817,1.2077079,141,PRSE,23.5654,2.53675,33.1882,3.8498312,141,QURU,11.8733,2.78434,10.8992,1.2970048,141,TSCA,16.5558,2.12283,31.0934,3.10934
142,142,ACSA,26.9669,2.27191,36.0253,3.8547071,142,BEAL,27.4898,1.17554,38.6475,4.2125775,142,ACRU,19.5541,2.06155,16.0149,1.7296092,142,BELE,17.5413,1.31991,13.2181,1.4407729,142,BEPA,14.5662,0.666521,9.81896,1.07026664,142,FAGR,17.345,2.18156,23.1254,3.5150608,142,FRAM,21.845,2.50488,22.438,2.13161,142,PIAB,16.8416,1.90625,31.9764,3.19764,142,PIRE,16.4865,4.36635,22.5439,1.9613193,142,PIST,12.488,4.43151,14.768,1.284816,142,PRSE,23.7099,2.52221,33.6927,3.9083532,142,QURU,12.2938,2.79429,11.458,1.363502,142,TSCA,16.694,2.12286,31.5179,3.15179
143,143,ACSA,27.0515,2.2684,36.479,3.903253,143,BEAL,27.5266,1.17178,38.8819,4.2381271,143,ACRU,19.8219,2.06156,16.4272,1.7741376,143,BELE,17.7468,1.31962,13.482,1.469538,143,BEPA,14.7027,0.939668,9.95991,1.08563019,143,FAGR,17.5385,2.18038,23.5615,3.581348,143,FRAM,22.0706,2.50487,22.939,2.179205,143,PIAB,16.9632,1.90742,32.3578,3.23578,143,PIRE,16.8733,4.35633,23.4151,2.0371137,143,PIST,12.9974,4.4278,15.6535,1.3618545,143,PRSE,23.8502,2.50708,34.1941,3.9665156,143,QURU,12.7055,2.80082,12.0182,1.4301658,143,TSCA,16.8307,2.12289,31.9425,3.19425
144,144,ACSA,27.1336,2.26472,36.932,3.951724,144,BEAL,27.5627,1.16805,39.1155,4.2635895,144,ACRU,20.0829,2.06157,16.8396,1.8186768,144,BELE,17.9488,1.31915,13.7458,1.4982922,144,BEPA,14.9794,1.93218,10.2497,1.1172173,144,FAGR,17.7288,2.17776,23.997,3.647544,144,FRAM,22.29,2.50486,23.4399,2.2267905,144,PIAB,17.0837,1.9084,32.7395,3.27395,144,PIRE,17.2482,4.34606,24.2843,2.1127341,144,PIST,13.4914,4.42272,16.5381,1.4388147,144,PRSE,23.9866,2.49143,34.6924,4.0243184,144,QURU,13.1081,2.80434,12.5791,1.4969129,144,TSCA,16.9661,2.12292,32.3671,3.23671
145,145,ACSA,27.2132,2.26087,37.3841,4.0000987,145,BEAL,27.5982,1.16435,39.3483,4.2889647,145,ACRU,20.3372,2.06158,17.2519,1.8632052,145,BELE,18.1473,1.3185,14.0095,1.5270355,145,BEPA,15.2408,1.39305,10.5283,1.1475847,145,FAGR,17.9158,2.17379,24.4318,3.7136336,145,FRAM,22.5033,2.50485,23.9409,2.2743855,145,PIAB,17.2031,1.90921,33.1214,3.31214,145,PIRE,17.6115,4.33562,25.1515,2.1881805,145,PIST,13.9703,4.41652,17.4214,1.5156618,145,PRSE,24.119,2.47532,35.1874,4.0817384,145,QURU,13.5015,2.80522,13.1401,1.5636719,145,TSCA,17.1001,2.12295,32.7917,3.27917
146,146,ACSA,27.2906,2.25687,37.8355,4.0483985,146,BEAL,27.6331,1.16067,39.5805,4.3142745,146,ACRU,20.585,2.06159,17.6642,1.9077336,146,BELE,18.3425,1.3177,14.273,1.555757,146,BEPA,15.4986,1.39841,10.808,1.178072,146,FAGR,18.0996,2.16857,24.8655,3.779556,146,FRAM,22.7107,2.50484,24.4419,2.3219805,146,PIAB,17.3215,1.90985,33.5033,3.35033,146,PIRE,17.9636,4.32503,26.0165,2.2634355,146,PIST,14.4347,4.4094,18.3033,1.5923871,146,PRSE,24.2478,2.4588,35.6792,4.1387872,146,QURU,13.8855,2.80379,13.7009,1.6304071,146,TSCA,17.2327,2.12298,33.2163,3.32163
147,147,ACSA,27.3656,2.25272,38.286,4.096602,147,BEAL,27.6673,1.15702,39.8119,4.3394971,147,ACRU,20.8264,2.0616,18.0765,1.952262,147,BELE,18.5343,1.31674,14.5364,1.5844676,147,BEPA,15.7526,1.40291,11.0886,1.2086574,147,FAGR,18.2801,2.16218,25.298,3.845296,147,FRAM,22.9123,2.50483,24.9428,2.369566,147,PIAB,17.4389,1.91032,33.8854,3.38854,147,PIRE,18.3048,4.31433,26.8793,2.3384991,147,PIST,14.8848,4.40151,19.1836,1.6689732,147,PRSE,24.3728,2.44192,36.1676,4.1954416,147,QURU,14.2602,2.80033,14.2609,1.6970471,147,TSCA,17.3639,2.12301,33.6409,3.36409
148,148,ACSA,27.4384,2.24843,38.7357,4.1447199,148,BEAL,27.701,1.15339,40.0425,4.3646325,148,ACRU,21.0616,2.06161,18.4888,1.9967904,148,BELE,18.7228,1.31564,14.7995,1.6131455,148,BEPA,16.0029,1.4066,11.3699,1.2393191,148,FAGR,18.4572,2.15471,25.7289,3.9107928,148,FRAM,23.1084,2.50483,25.4438,2.417161,148,PIAB,17.5551,1.91063,34.2675,3.42675,148,PIRE,18.6356,4.30355,27.74,2.41338,148,PIST,15.3211,4.393,20.0622,1.7454114,148,PRSE,24.4943,2.42474,36.6525,4.25169,148,QURU,14.6254,2.79511,14.82,1.76358,148,TSCA,17.4938,2.12304,34.0655,3.40655
149,149,ACSA,27.5091,2.24401,39.1845,4.1927415,149,BEAL,27.7341,1.14979,40.2725,4.3897025,149,ACRU,21.2908,2.06161,18.9012,2.0413296,149,BELE,18.908,1.31441,15.0624,1.6418016,149,BEPA,16.2493,1.40953,11.6518,1.2700462,149,FAGR,18.6309,2.14623,26.1581,3.9760312,149,FRAM,23.2991,2.50482,25.9448,2.464756,149,PIAB,17.6703,1.91078,34.6497,3.46497,149,PIRE,18.9562,4.29272,28.5986,2.4880782,149,PIST,15.7439,4.38397,20.939,1.821693,149,PRSE,24.6123,2.4073,37.134,4.307544,149,QURU,14.9814,2.78835,15.3776,1.8299344,149,TSCA,17.6223,2.12307,34.4901,3.44901
150,150,ACSA,27.5777,2.23947,39.6324,4.2406668,150,BEAL,27.7666,1.14622,40.5018,4.4146962,150,ACRU,21.5141,2.06162,19.3135,2.085858,150,BELE,19.09,1.31305,15.325,1.670425,150,BEPA,16.4918,1.41173,11.9342,1.3008278,150,FAGR,18.8013,2.13684,26.5855,4.040996,150,FRAM,23.4844,2.50481,26.4457,2.5123415,150,PIAB,17.7844,1.91079,35.0318,3.50318,150,PIRE,19.267,4.28185,29.455,2.562585,150,PIST,16.1536,4.37452,21.8139,1.8978093,150,PRSE,24.7269,2.38965,37.6119,4.3629804,150,QURU,15.328,2.78026,15.9337,1.8961103,150,TSCA,17.7496,2.1231,34.9147,3.49147
151,151,ACSA,27.6442,2.23481,40.0794,4.2884958,151,BEAL,27.7985,1.14266,40.7303,4.4396027,151,ACRU,21.7317,2.06163,19.7258,2.1303864,151,BELE,19.2688,1.31158,15.5873,1.6990157,151,BEPA,16.7302,1.41326,12.2168,1.3316312,151,FAGR,18.9683,2.12662,27.0108,4.1056416,151,FRAM,23.6647,2.5048,26.9467,2.5599365,151,PIAB,17.8975,1.91065,35.414,3.5414,151,PIRE,19.5683,4.27097,30.3092,2.6369004,151,PIST,16.5507,4.36473,22.6868,1.9737516,151,PRSE,24.8383,2.37181,38.0863,4.4180108,151,QURU,15.6656,2.77102,16.4879,1.9620601,151,TSCA,17.8755,2.12312,35.3394,3.53394
152,152,ACSA,27.7088,2.23004,40.5254,4.3362178,152,BEAL,27.8299,1.13914,40.9581,4.4644329,152,ACRU,21.9437,2.06164,20.1381,2.1749148,152,BELE,19.4445,1.30999,15.8493,1.7275737,152,BEPA,16.9645,1.41414,12.4997,1.3624673,152,FAGR,19.132,2.11562,27.434,4.169968,152,FRAM,23.8399,2.50479,27.4476,2.607522,152,PIAB,18.0095,1.91037,35.796,3.5796,152,PIRE,19.8604,4.26009,31.1612,2.7110244,152,PIST,16.9355,4.35466,23.5577,2.0495199,152,PRSE,24.9465,2.35383,38.557,4.472612,152,QURU,15.9942,2.76078,17.0401,2.0277719,152,TSCA,18.0001,2.12315,35.764,3.5764
153,153,ACSA,27.7715,2.22517,40.9704,4.3838328,153,BEAL,27.8607,1.13564,41.1852,4.4891868,153,ACRU,22.1503,2.06164,20.5505,2.219454,153,BELE,19.6171,1.30831,16.111,1.756099,153,BEPA,17.1948,1.41443,12.7825,1.3932925,153,FAGR,19.2924,2.10393,27.8547,4.2339144,153,FRAM,24.0104,2.50478,27.9486,2.655117,153,PIAB,18.1204,1.90995,36.178,3.6178,153,PIRE,20.1436,4.24922,32.011,2.784957,153,PIST,17.3085,4.34436,24.4266,2.1251142,153,PRSE,25.0516,2.33574,39.0242,4.5268072,153,QURU,16.314,2.74969,17.59,2.09321,153,TSCA,18.1235,2.12318,36.1886,3.61886
154,154,ACSA,27.8323,2.2202,41.4145,4.4313515,154,BEAL,27.891,1.13216,41.4117,4.5138753,154,ACRU,22.3516,2.06165,20.9628,2.2639824,154,BELE,19.7866,1.30652,16.3723,1.7845807,154,BEPA,17.4209,1.41416,13.0654,1.4241286,154,FAGR,19.4495,2.09162,28.2731,4.2975112,154,FRAM,24.1761,2.50477,28.4496,2.702712,154,PIAB,18.2303,1.9094,36.5599,3.65599,154,PIRE,20.4182,4.23838,32.8587,2.8587069,154,PIST,17.6699,4.33389,25.2934,2.2005258,154,PRSE,25.1537,2.31757,39.4877,4.5805732,154,QURU,16.6252,2.73786,18.1376,2.1583744,154,TSCA,18.2456,2.1232,36.6133,3.66133
155,155,ACSA,27.8914,2.21514,41.8575,4.4787525,155,BEAL,27.9208,1.12871,41.6374,4.5384766,155,ACRU,22.5477,2.06166,21.3751,2.3085108,155,BELE,19.9531,1.30465,16.6332,1.8130188,155,BEPA,17.643,1.41336,13.348,1.454932,155,FAGR,19.6034,2.07875,28.6888,4.3606976,155,FRAM,24.3372,2.50476,28.9505,2.7502975,155,PIAB,18.3391,1.90873,36.9417,3.69417,155,PIRE,20.6845,4.22757,33.7042,2.9322654,155,PIST,18.0202,4.32328,26.1581,2.2757547,155,PRSE,25.253,2.29934,39.9476,4.6339216,155,QURU,16.9279,2.72541,18.6826,2.2232294,155,TSCA,18.3664,2.12323,37.0379,3.70379
156,156,ACSA,27.9487,2.21,42.2995,4.5260465,156,BEAL,27.95,1.12528,41.8625,4.5630125,156,ACRU,22.7388,2.06166,21.7875,2.35305,156,BELE,20.1167,1.30269,16.8938,1.8414242,156,BEPA,17.8609,1.41207,13.6305,1.4857245,156,FAGR,19.754,2.06537,29.1019,4.4234888,156,FRAM,24.4938,2.50475,29.4515,2.7978925,156,PIAB,18.4469,1.90793,37.3232,3.73232,156,PIRE,20.9427,4.21681,34.5476,3.0056412,156,PIST,18.3598,4.31257,27.0206,2.3507922,156,PRSE,25.3495,2.28109,40.4038,4.6868408,156,QURU,17.2223,2.71242,19.2251,2.2877869,156,TSCA,18.486,2.12325,37.4626,3.74626
157,157,ACSA,28.0043,2.20478,42.7404,4.5732228,157,BEAL,27.9788,1.12188,42.0868,4.5874612,157,ACRU,22.925,2.06167,22.1998,2.3975784,157,BELE,20.2774,1.30065,17.1539,1.8697751,157,BEPA,18.0747,1.41034,13.9125,1.5164625,157,FAGR,19.9015,2.05155,29.5122,4.4858544,157,FRAM,24.6461,2.50473,29.9524,2.845478,157,PIAB,18.5536,1.90701,37.7046,3.77046,157,PIRE,21.1932,4.2061,35.3888,3.0788256,157,PIST,18.6888,4.30178,27.8809,2.4256383,157,PRSE,25.4432,2.26284,40.8563,4.7393308,157,QURU,17.5088,2.69899,19.7649,2.3520231,157,TSCA,18.6044,2.12328,37.8872,3.78872
158,158,ACSA,28.0583,2.19949,43.1803,4.6202921,158,BEAL,28.0071,1.1185,42.3105,4.6118445,158,ACRU,23.1064,2.06167,22.6121,2.4421068,158,BELE,20.4351,1.29854,17.4136,1.8980824,158,BEPA,18.2844,1.40817,14.1942,1.5471678,158,FAGR,20.0458,2.03733,29.9197,4.5477944,158,FRAM,24.7942,2.50472,30.4534,2.893073,158,PIAB,18.6593,1.90598,38.0858,3.80858,158,PIRE,21.4361,4.19545,36.2279,3.1518273,158,PIST,19.0078,4.29094,28.7391,2.5003017,158,PRSE,25.5343,2.2446,41.3053,4.7914148,158,QURU,17.7874,2.68519,20.302,2.415938,158,TSCA,18.7215,2.1233,38.3119,3.83119
159,159,ACSA,28.1107,2.19412,43.6192,4.6672544,159,BEAL,28.0349,1.11514,42.5336,4.6361624,159,ACRU,23.2832,2.06168,23.0245,2.486646,159,BELE,20.5901,1.29636,17.6729,1.9263461,159,BEPA,18.4901,1.40562,14.4753,1.5778077,159,FAGR,20.1871,2.02278,30.3242,4.6092784,159,FRAM,24.9382,2.50471,30.9543,2.9406585,159,PIAB,18.7639,1.90484,38.4668,3.84668,159,PIRE,21.6717,4.18486,37.0648,3.2246376,159,PIST,19.317,4.28007,29.5951,2.5747737,159,PRSE,25.6229,2.2264,41.7505,4.843058,159,QURU,18.0583,2.67108,20.8362,2.4795078,159,TSCA,18.8375,2.12332,38.7365,3.87365
160,160,ACSA,28.1615,2.1887,44.0569,4.7140883,160,BEAL,28.0622,1.11181,42.7559,4.6603931,160,ACRU,23.4554,2.06169,23.4368,2.5311744,160,BELE,20.7423,1.29412,17.9317,1.9545553,160,BEPA,18.6917,1.40271,14.7558,1.6083822,160,FAGR,20.3254,2.00793,30.7258,4.6703216,160,FRAM,25.0783,2.5047,31.4552,2.988244,160,PIAB,18.8676,1.90359,38.8475,3.88475,160,PIRE,21.9003,4.17433,37.8997,3.2972739,160,PIST,19.6168,4.26919,30.449,2.649063,160,PRSE,25.7091,2.20825,42.1922,4.8942952,160,QURU,18.3219,2.65672,21.3675,2.5427325,160,TSCA,18.9522,2.12335,39.1612,3.91612
161,161,ACSA,28.2109,2.18321,44.4935,4.7608045,161,BEAL,28.0891,1.1085,42.9776,4.6845584,161,ACRU,23.6233,2.06169,23.8491,2.5757028,161,BELE,20.8918,1.29182,18.1901,1.9827209,161,BEPA,18.8894,1.39946,15.0357,1.6388913,161,FAGR,20.4606,1.99282,31.1244,4.7309088,161,FRAM,25.2144,2.50469,31.9562,3.035839,161,PIAB,18.9701,1.90224,39.228,3.9228,161,PIRE,22.122,4.16388,38.7325,3.3697275,161,PIST,19.9074,4.25831,31.3006,2.7231522,161,PRSE,25.7928,2.19018,42.6302,4.9451032,161,QURU,18.5782,2.64217,21.896,2.605624,161,TSCA,19.0658,2.12337,39.5859,3.95859
162,162,ACSA,28.2588,2.17767,44.9291,4.8074137,162,BEAL,28.1155,1.10521,43.1987,4.7086583,162,ACRU,23.7868,2.0617,24.2615,2.620242,162,BELE,21.0385,1.28946,18.448,2.010832,162,BEPA,19.0831,1.3959,15.3149,1.6693241,162,FAGR,20.593,1.97751,31.5199,4.7910248,162,FRAM,25.3468,2.50468,32.4571,3.0834245,162,PIAB,19.0717,1.90079,39.6081,3.96081,162,PIRE,22.3372,4.1535,39.5632,3.4419984,162,PIST,20.1892,4.24744,32.1501,2.7970587,162,PRSE,25.8743,2.17219,43.0647,4.9955052,162,QURU,18.8275,2.62746,22.4214,2.6681466,162,TSCA,19.1782,2.12339,40.0106,4.00106
163,163,ACSA,28.3053,2.17208,45.3635,4.8538945,163,BEAL,28.1415,1.10194,43.4191,4.7326819,163,ACRU,23.9461,2.0617,24.6738,2.6647704,163,BELE,21.1827,1.28705,18.7054,2.0388886,163,BEPA,19.2729,1.39205,15.5933,1.6996697,163,FAGR,20.7226,1.96201,31.9123,4.8506696,163,FRAM,25.4755,2.50467,32.958,3.13101,163,PIAB,19.1722,1.89924,39.988,3.9988,163,PIRE,22.5459,4.1432,40.3918,3.5140866,163,PIST,20.4624,4.23661,32.9974,2.8707738,163,PRSE,25.9535,2.15429,43.4955,5.045478,163,QURU,19.0701,2.61264,22.944,2.730336,163,TSCA,19.2894,2.12341,40.4352,4.04352
164,164,ACSA,28.3505,2.16644,45.7968,4.9002576,164,BEAL,28.1671,1.0987,43.6388,4.7566292,164,ACRU,24.1013,2.06171,25.0862,2.7093096,164,BELE,21.3243,1.28459,18.9623,2.0668907,164,BEPA,19.4588,1.38794,15.8709,1.7299281,164,FAGR,20.8493,1.94638,32.3016,4.9098432,164,FRAM,25.6007,2.50466,33.459,3.178605,164,PIAB,19.2718,1.89761,40.3675,4.03675,164,PIRE,22.7485,4.13298,41.2184,3.5860008,164,PIST,20.7274,4.22581,33.8426,2.9443062,164,PRSE,26.0306,2.13651,43.9228,5.0950448,164,QURU,19.306,2.59774,23.4635,2.7921565,164,TSCA,19.3996,2.12343,40.8599,4.08599
165,165,ACSA,28.3943,2.16075,46.2289,4.9464923,165,BEAL,28.1922,1.09548,43.8579,4.7805111,165,ACRU,24.2526,2.06171,25.4985,2.753838,165,BELE,21.4633,1.28209,19.2187,2.0948383,165,BEPA,19.641,1.3836,16.1476,1.7600884,165,FAGR,20.9733,1.93063,32.6877,4.9685304,165,FRAM,25.7224,2.50465,33.9599,3.2261905,165,PIAB,19.3703,1.89588,40.7467,4.07467,165,PIRE,22.9451,4.12283,42.043,3.657741,165,PIST,20.9843,4.21505,34.6856,3.0176472,165,PRSE,26.1055,2.11884,44.3466,5.1442056,165,QURU,19.5355,2.58279,23.9801,2.8536319,165,TSCA,19.5085,2.12345,41.2846,4.12846
166,166,ACSA,28.4369,2.15503,46.6599,4.9926093,166,BEAL,28.2169,1.09228,44.0764,4.8043276,166,ACRU,24.4,2.06172,25.9108,2.7983664,166,BELE,21.5998,1.27954,19.4746,2.1227314,166,BEPA,19.8195,1.37903,16.4234,1.7901506,166,FAGR,21.0946,1.91481,33.0706,5.0267312,166,FRAM,25.8407,2.50464,34.4608,3.273776,166,PIAB,19.4678,1.89407,41.1255,4.11255,166,PIRE,23.1359,4.11277,42.8655,3.7292985,166,PIST,21.2335,4.20435,35.5265,3.0908055,166,PRSE,26.1785,2.1013,44.7669,5.1929604,166,QURU,19.7588,2.56782,24.4936,2.9147384,166,TSCA,19.6164,2.12347,41.7093,4.17093
167,167,ACSA,28.4782,2.14927,47.0898,5.0386086,167,BEAL,28.2412,1.0891,44.2942,4.8280678,167,ACRU,24.5436,2.06172,26.3232,2.8429056,167,BELE,21.7339,1.27696,19.73,2.15057,167,BEPA,19.9942,1.37426,16.6983,1.8201147,167,FAGR,21.2133,1.89893,33.4504,5.0844608,167,FRAM,25.9558,2.50463,34.9618,3.321371,167,PIAB,19.5644,1.89217,41.5039,4.15039,167,PIRE,23.3211,4.10279,43.6861,3.8006907,167,PIST,21.4752,4.19371,36.3652,3.1637724,167,PRSE,26.2495,2.0839,45.1836,5.2412976,167,QURU,19.9761,2.55285,25.0042,2.9754998,167,TSCA,19.7232,2.12349,42.134,4.2134
168,168,ACSA,28.5183,2.14348,47.5185,5.0844795,168,BEAL,28.2651,1.08595,44.5114,4.8517426,168,ACRU,24.6835,2.06172,26.7355,2.887434,168,BELE,21.8656,1.27435,19.9849,2.1783541,168,BEPA,20.1654,1.36931,16.9721,1.8499589,168,FAGR,21.3295,1.88301,33.827,5.141704,168,FRAM,26.0676,2.50462,35.4627,3.3689565,168,PIAB,19.6599,1.8902,41.882,4.1882,168,PIRE,23.5009,4.0929,44.5047,3.8719089,168,PIST,21.7097,4.18313,37.2018,3.2365566,168,PRSE,26.3186,2.06664,45.597,5.289252,168,QURU,20.1875,2.5379,25.5118,3.0359042,168,TSCA,19.8288,2.12351,42.5587,4.25587
169,169,ACSA,28.5573,2.13766,47.946,5.130222,169,BEAL,28.2886,1.08282,44.7279,4.8753411,169,ACRU,24.8198,2.06173,27.1479,2.9319732,169,BELE,21.9949,1.2717,20.2392,2.2060728,169,BEPA,20.333,1.36419,17.245,1.879705,169,FAGR,21.4431,1.86709,34.2004,5.1984608,169,FRAM,26.1764,2.50461,35.9636,3.416542,169,PIAB,19.7545,1.88815,42.2596,4.22596,169,PIRE,23.6754,4.08308,45.3213,3.9429531,169,PIST,21.9371,4.17262,38.0364,3.3091668,169,PRSE,26.3859,2.04953,46.0069,5.3368004,169,QURU,20.3933,2.523,26.0164,3.0959516,169,TSCA,19.9334,2.12353,42.9834,4.29834
170,170,ACSA,28.5951,2.13182,48.3724,5.1758468,170,BEAL,28.3118,1.0797,44.9439,4.8988851,170,ACRU,24.9527,2.06173,27.5602,2.9765016,170,BELE,22.1218,1.26902,20.493,2.233737,170,BEPA,20.4971,1.35892,17.5168,1.9093312,170,FAGR,21.5543,1.85118,34.5707,5.2547464,170,FRAM,26.2822,2.5046,36.4645,3.4641275,170,PIAB,19.8481,1.88603,42.6368,4.26368,170,PIRE,23.8449,4.07336,46.136,4.013832,170,PIST,22.1577,4.16218,38.8688,3.3815856,170,PRSE,26.4514,2.03258,46.4134,5.3839544,170,QURU,20.5935,2.50815,26.518,3.155642,170,TSCA,20.0369,2.12355,43.4081,4.34081
171,171,ACSA,28.6319,2.12595,48.7976,5.2213432,171,BEAL,28.3345,1.07661,45.1592,4.9223528,171,ACRU,25.0821,2.06174,27.9726,3.0210408,171,BELE,22.2465,1.26631,20.7463,2.2613467,171,BEPA,20.6578,1.35352,17.7875,1.9388375,171,FAGR,21.6631,1.8353,34.9377,5.3105304,171,FRAM,26.385,2.50459,36.9654,3.511713,171,PIAB,19.9408,1.88384,43.0136,4.30136,171,PIRE,24.0094,4.06371,46.9487,4.0845369,171,PIST,22.3718,4.15181,39.6992,3.4538304,171,PRSE,26.5152,2.01579,46.8165,5.430714,171,QURU,20.7885,2.49337,27.0167,3.2149873,171,TSCA,20.1393,2.12357,43.8328,4.38328
172,172,ACSA,28.6676,2.12006,49.2216,5.2667112,172,BEAL,28.3569,1.07354,45.3739,4.9457551,172,ACRU,25.2082,2.06174,28.3849,3.0655692,172,BELE,22.369,1.26358,20.999,2.288891,172,BEPA,20.8151,1.34799,18.0571,1.9682239,172,FAGR,21.7696,1.81947,35.3016,5.3658432,172,FRAM,26.485,2.50458,37.4664,3.559308,172,PIAB,20.0325,1.88158,43.3899,4.33899,172,PIRE,24.1691,4.05416,47.7595,4.1550765,172,PIST,22.5796,4.14152,40.5275,3.5258925,172,PRSE,26.5773,1.99916,47.2164,5.4771024,172,QURU,20.9783,2.47868,27.5124,3.2739756,172,TSCA,20.2407,2.12359,44.2576,4.42576
173,173,ACSA,28.7022,2.11415,49.6444,5.3119508,173,BEAL,28.3789,1.07049,45.588,4.969092,173,ACRU,25.3311,2.06174,28.7973,3.1101084,173,BELE,22.4893,1.26082,21.2512,2.3163808,173,BEPA,20.9692,1.34235,18.3255,1.9974795,173,FAGR,21.8739,1.80369,35.6624,5.4206848,173,FRAM,26.5822,2.50457,37.9673,3.6068935,173,PIAB,20.1232,1.87925,43.7657,4.37657,173,PIRE,24.3242,4.04468,48.5685,4.2254595,173,PIST,22.7811,4.13131,41.3537,3.5977719,173,PRSE,26.6379,1.9827,47.6129,5.5230964,173,QURU,21.1631,2.46407,28.0052,3.3326188,173,TSCA,20.3411,2.12361,44.6823,4.46823
174,174,ACSA,28.7359,2.10822,50.0661,5.3570727,174,BEAL,28.4006,1.06746,45.8015,4.9923635,174,ACRU,25.4508,2.06175,29.2096,3.1546368,174,BELE,22.6074,1.25805,21.5028,2.3438052,174,BEPA,21.12,1.33662,18.5929,2.0266261,174,FAGR,21.9759,1.788,36.02,5.47504,174,FRAM,26.6768,2.50456,38.4682,3.654479,174,PIAB,20.213,1.87686,44.1411,4.41411,174,PIRE,24.4749,4.03529,49.3755,4.2956685,174,PIST,22.9768,4.12118,42.178,3.669486,174,PRSE,26.6969,1.96641,48.0062,5.5687192,174,QURU,21.3431,2.44957,28.4952,3.3909288,174,TSCA,20.4404,2.12363,45.107,4.5107
175,175,ACSA,28.7686,2.10228,50.4865,5.4020555,175,BEAL,28.4219,1.06445,46.0144,5.0155696,175,ACRU,25.5675,2.06175,29.622,3.199176,175,BELE,22.7234,1.25526,21.7538,2.3711642,175,BEPA,21.2676,1.3308,18.859,2.055631,175,FAGR,22.0758,1.77239,36.3744,5.5289088,175,FRAM,26.7687,2.50455,38.9691,3.7020645,175,PIAB,20.3019,1.87441,44.516,4.4516,175,PIRE,24.6212,4.02599,50.1807,4.3657209,175,PIST,23.1667,4.11113,43.0002,3.7410174,175,PRSE,26.7543,1.9503,48.3963,5.6139708,175,QURU,21.5184,2.43518,28.9822,3.4488818,175,TSCA,20.5387,2.12365,45.5317,4.55317
176,176,ACSA,28.8004,2.09633,50.9058,5.4469206,176,BEAL,28.4428,1.06146,46.2267,5.0387103,176,ACRU,25.6811,2.06175,30.0343,3.2437044,176,BELE,22.8373,1.25244,22.0043,2.3984687,176,BEPA,21.4122,1.3249,19.124,2.084516,176,FAGR,22.1736,1.75687,36.7258,5.5823216,176,FRAM,26.8581,2.50454,39.47,3.74965,176,PIAB,20.3898,1.87191,44.8904,4.48904,176,PIRE,24.7633,4.01677,50.9841,4.4356167,176,PIST,23.351,4.10116,43.8204,3.8123748,176,PRSE,26.8103,1.93436,48.7831,5.6588396,176,QURU,21.6891,2.42091,29.4664,3.5065016,176,TSCA,20.6359,2.12366,45.9565,4.59565
